VBO id	term label	breed name to be used for label	species to be used for label	internal term merge indicator vboid into vboid	internal date and issue separated by pipe YYMMDD-issue	GH issue NOT merge obsolete	parent ID	source for parents	source for parents	parent ID	source for parents	source for parents	most common name	synonym type Most common name	source for most common name	source for most common name	synonym DADIS name not used in label	source for synonym DADIS	source for synonym DADIS	synonym 1	source for synonym 1	source for synonym 1	synonym 2	source for synonym 2	source for synonym 2	synonym 3	source for synonym 3	source for synonym 3	synonym 4	source for synonym 4	source for synonym 4	synonym 5	source for synonym 5	source for synonym 5	synonym label from merged term	source for synonym 5	Breed code 1	ALL source for breed code 1, separated by pipe	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	ALL source for breed code 2, separated by pipe	Definition 	definition x-ref	Definition Xref	xref1	source for xref1	source for x-ref1	xref2	source for xref2	source for xref2	OMIA xref internal	Recognition status 1	Source for Recognition status 1	Source for Recognition status 1	Recognition status 2	Source for Recognition status 2	Source for Recognition status 2	Recognition status 3	Source for Recognition status 3	Source for Recognition status 3	source for breed	source for breed	contributors	contributors	comment	general comment	comment from obsoletion	description of origin	source for description of origin	source for description of origin	Domestication status	source for domestication status	wikidata link for the country exists_in_country subclass	source for country subclass	source for country subclass	obsoletion Type	obsolete	replacement term	replacement label	comment	GH issue	obsolescence reason	curator note	DADIS_name	DADIS_species_name	DADIS_country	DADIS_ISO3_code	in subset transboundary
VBO:0000803	Mingrelian (Goat)	Mingrelian	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Mingrelian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Mingrelian	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000804	Mongolian Cashmere Goat (Goat)	Mongolian Cashmere Goat	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Mongolian Cashmere Goat	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Mongolian Cashmere Goat	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000805	Montejaquena (Goat)	Montejaquena	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Montejaquena	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Montejaquena	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000806	Moussoro (Goat)	Moussoro	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Moussoro	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Moussoro	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000807	Murcia-Granada (Goat)	Murcia-Granada	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Murcia-Granada	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Murciana Granadina	https://omia.org																															OMIA:230										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Murcia-Granada	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000808	Murciana (Goat)	Murciana	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Murciana	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Murciana	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000809	Myotonic (Goat)	Myotonic	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Myotonic	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Myotonic	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000810	Nguni (Goat)	Nguni	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Nguni	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Nguni	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000811	Nigerian Dwarf (Goat)	Nigerian Dwarf	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Nigerian Dwarf	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Nigerian Dwarf	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000812	Norwegian Landrace (Goat)	Norwegian Landrace	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Norwegian Landrace	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Norwegian Landrace	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000813	Oberhasli (Goat)	Oberhasli	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Oberhasli	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Oberhasli	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000814	Ottoman (Goat)	Ottoman	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Ottoman	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Ottoman	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000815	Ovambo (Goat)	Ovambo	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Ovambo	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Ovambo	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000816	Palmera (Goat)	Palmera	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Palmera	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Palmera	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000817	Pateri (Goat)	Pateri	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Pateri	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Pateri	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000818	Peacock Goat (Goat)	Peacock Goat	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Peacock Goat	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Peacock	https://omia.org																															OMIA:1151										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Peacock Goat	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000819	Pinzgau Goat (Goat)	Pinzgau Goat	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Pinzgau Goat	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Pinzgau Goat	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000820	Poitou (Goat)	Poitou	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Poitou	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Poitou	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000821	Provencal (Goat)	Provencal	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Provencal	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Provencal	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000822	Pyrenean (Goat)	Pyrenean	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Pyrenean	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Pyrenean	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000823	Red Sokoto (Goat)	Red Sokoto	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Red Sokoto	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Red Sokoto	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000824	Retinta Extremena (Goat)	Retinta Extremena	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Retinta Extremena	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Retinta Extremena	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000825	Rove (Goat)	Rove	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Rove	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Rove	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000826	Russian Central Asian Local Coarse-Haired (Goat)	Russian Central Asian Local Coarse-Haired	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Russian Central Asian Local Coarse-Haired	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Russian Central Asian Local Coarse-Haired	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000827	Saanen (Goat)	Saanen	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Saanen	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Saanen	https://omia.org																															OMIA:77										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Saanen	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000828	Sahelian (Goat)	Sahelian	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	Sahelian	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is					Sahelian	https://omia.org																															OMIA:716										https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					Sahelian	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
VBO:0000829	San Clemente (Goat)	San Clemente	Goat		231120-126	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/126	NCBITaxon:9925	https://www.fao.org/dad-is		VBO:0400000		https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153	San Clemente	http://purl.obolibrary.org/obo/vbo#most_common_name	https://www.fao.org/dad-is																																															https://www.fao.org/dad-is		https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965																					San Clemente	Goat			http://purl.obolibrary.org/obo/vbo#transboundary
