vbo_id	term_label	to_be_ignored	breed_name_to_be_used_for_label	species_to_be_used_for_label	internal_term_merge_indicator_vboid_into_vboid	internal_date_and_issue_separated_by_pipe_yymmdd_dash_issue	gh_issue_NOT_merge_obsolete	parent_ID	source_for_parents	source_for_parents	parent_ID	source_for_parents	source_for_parents	most_common_name	synonym_type_most_common_name	source_for_most_common_name	source_for_most_common_name	synonym_dadis_name_not_used_in_label	source_for_synonym_dadis	source_for_synonym_dadis	synonym_1	source_for_synonym_1	source_for_synonym_1	synonym_2	source_for_synonym_2	source_for_synonym_2	synonym_3	source_for_synonym_3	source_for_synonym_3	synonym_4	source_for_synonym_4	source_for_synonym_4	synonym_5	source_for_synonym_5	source_for_synonym_5	synonym_label_from_merged_term	source_for_merged_term	Breed_code_1	all_source_for_breed_code_1_separated_by_pipe	all_source_for_breed_code_1_separated_by_pipe	Breed_code_2	all_source_for_breed_code_2_separated_by_pipe	all_source_for_breed_code_2_separated_by_pipe	definition 	definition_xref	definition_xref	xref1	source_for_xref1	source_for_xref1	xref2	source_for_xref2	source_for_xref2	omia_xref_internal	recognition_status_1	source_for_recognition_status_1	source_for_recognition_status_1	recognition_status_2	source_for_recognition_status_2	source_for_recognition_status_2	recognition_status_3	source_for_recognition_status_3	source_for_recognition_status_3	source_for_breed	source_for_breed	contributors	contributors	comment	general_comment	comment_from_obsoletion	description_of_origin	source_for_description_of_origin	source_for_description_of_origin	domestication_status	source_for_domestication_status	wikidata_link_for_the_country_exists_in_country_subclass	source_for_country_subclass	source_for_country_subclass	obsoletion_type	obsolete	replacement_term	replacement_label	comment	GH_issue	obsolescence_reason	curator_note	dadis_name	dadis_species_name	dadis_country	dadis_iso3_code	in_subset_transboundary
VBO:0017234	Ossabaw Island (Pig)		Ossabaw Island	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000392	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Ossabaw Island	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000392																																															LBO:0000392	https://orcid.org/0000-0002-9178-3965																									
VBO:0017235	Oxford Sandy and Black (Pig)		Oxford Sandy and Black	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000393	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Oxford Sandy and Black	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000393																																															LBO:0000393	https://orcid.org/0000-0002-9178-3965																									
VBO:0017236	Philippine Native (Pig)		Philippine Native	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000394	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Philippine Native	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000394																																															LBO:0000394	https://orcid.org/0000-0002-9178-3965																									
VBO:0017237	Qingping (Pig)		Qingping	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0001110	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Qingping	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001110																																															LBO:0001110	https://orcid.org/0000-0002-9178-3965																									
VBO:0017238	Red Wattle (Pig)		Red Wattle	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000397	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Red Wattle	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000397																																															LBO:0000397	https://orcid.org/0000-0002-9178-3965																									
VBO:0017239	Saba (Pig)		Saba	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0001113	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Saba	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0001113																																															LBO:0001113	https://orcid.org/0000-0002-9178-3965																									
VBO:0017240	Sutai (Pig)		Sutai	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000707	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Sutai	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000707																																															LBO:0000707	https://orcid.org/0000-0002-9178-3965																									
VBO:0017241	Swabian-Hall (Pig)		Swabian-Hall	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000400	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Swabian-Hall	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000400																																															LBO:0000400	https://orcid.org/0000-0002-9178-3965																									
VBO:0017242	Thuoc Nhieu (Pig)		Thuoc Nhieu	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000403	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Thuoc Nhieu	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000403																																															LBO:0000403	https://orcid.org/0000-0002-9178-3965																									
VBO:0017243	Tibetan (Pig)		Tibetan	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000404	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Tibetan	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000404																																															LBO:0000404	https://orcid.org/0000-0002-9178-3965																									
VBO:0017244	Tongcheng (Pig)		Tongcheng	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000709	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Tongcheng	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000709																																															LBO:0000709	https://orcid.org/0000-0002-9178-3965																									
VBO:0017245	Vietnamese Potbelly (Pig)		Vietnamese Potbelly	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000406	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Vietnamese Potbelly	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000406																																															LBO:0000406	https://orcid.org/0000-0002-9178-3965																									
VBO:0017246	Wuzhishan (Pig)		Wuzhishan	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000408	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Wuzhishan	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000408																																															LBO:0000408	https://orcid.org/0000-0002-9178-3965																									
VBO:0017247	Yushan Black (Pig)		Yushan Black	Pig		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9823		LBO:0000705	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Yushan Black	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000705																																															LBO:0000705	https://orcid.org/0000-0002-9178-3965																									
VBO:0017248	Acipayam (Sheep)		Acipayam	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000409	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Acipayam	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000409																																															LBO:0000409	https://orcid.org/0000-0002-9178-3965																									
VBO:0017249	Adal (Sheep)		Adal	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000410	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Adal	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000410																																															LBO:0000410	https://orcid.org/0000-0002-9178-3965																									
VBO:0017250	Afghan Arabi (Sheep)		Afghan Arabi	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000411	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Afghan Arabi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000411																																															LBO:0000411	https://orcid.org/0000-0002-9178-3965																									
VBO:0017251	Africana (Sheep)		Africana	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000412	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Africana	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000412																																															LBO:0000412	https://orcid.org/0000-0002-9178-3965																									
VBO:0017252	Alai (Sheep)		Alai	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000414	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Alai	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000414																																															LBO:0000414	https://orcid.org/0000-0002-9178-3965																									
VBO:0017253	Alcarrena (Sheep)		Alcarrena	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000415	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Alcarrena	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000415																																															LBO:0000415	https://orcid.org/0000-0002-9178-3965																									
VBO:0017254	Algarve Churro (Sheep)		Algarve Churro	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000416	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Algarve Churro	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000416																																															LBO:0000416	https://orcid.org/0000-0002-9178-3965																									
VBO:0017255	Altai (Sheep)		Altai	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000418	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Altai	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000418																																															LBO:0000418	https://orcid.org/0000-0002-9178-3965																									
VBO:0017256	Altamurana (Sheep)		Altamurana	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000693	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Altamurana	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000693																																															LBO:0000693	https://orcid.org/0000-0002-9178-3965																									
VBO:0017257	Altay (Sheep)		Altay	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000419	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Altay	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000419																																															LBO:0000419	https://orcid.org/0000-0002-9178-3965																									
VBO:0017258	American Blackbelly (Sheep)		American Blackbelly	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000420	VBO:0400000		https://orcid.org/0000-0002-9178-3965	American Blackbelly	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000420																																															LBO:0000420	https://orcid.org/0000-0002-9178-3965																									
VBO:0017259	Apennine (Sheep)		Apennine	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000421	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Apennine	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000421																																															LBO:0000421	https://orcid.org/0000-0002-9178-3965																									
VBO:0017260	Arapawa Island (Sheep)		Arapawa Island	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000423	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Arapawa Island	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000423																																															LBO:0000423	https://orcid.org/0000-0002-9178-3965																									
VBO:0017261	Argentine Merino (Sheep)		Argentine Merino	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000424	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Argentine Merino	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000424																																															LBO:0000424	https://orcid.org/0000-0002-9178-3965																									
VBO:0017262	Arles Merino (Sheep)		Arles Merino	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000425	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Arles Merino	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000425																																															LBO:0000425	https://orcid.org/0000-0002-9178-3965																									
VBO:0017263	Armenian Semicoarsewool (Sheep)		Armenian Semicoarsewool	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000426	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Armenian Semicoarsewool	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000426																																															LBO:0000426	https://orcid.org/0000-0002-9178-3965																									
VBO:0017264	Balkhi (Sheep)		Balkhi	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000429	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Balkhi	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000429																																															LBO:0000429	https://orcid.org/0000-0002-9178-3965																									
VBO:0017265	Balwen Welsh Mountain (Sheep)		Balwen Welsh Mountain	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000431	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Balwen Welsh Mountain	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000431																																															LBO:0000431	https://orcid.org/0000-0002-9178-3965																									
VBO:0017266	Barbados Blackbelly (Sheep)		Barbados Blackbelly	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000433	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Barbados Blackbelly	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000433																																															LBO:0000433	https://orcid.org/0000-0002-9178-3965																									
VBO:0017267	Basco-Bearnais (Sheep)		Basco-Bearnais	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000434	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Basco-Bearnais	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000434																																															LBO:0000434	https://orcid.org/0000-0002-9178-3965																									
VBO:0017268	Bavarian Forest (Sheep)		Bavarian Forest	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000435	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bavarian Forest	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000435																																															LBO:0000435	https://orcid.org/0000-0002-9178-3965																									
VBO:0017269	Beulah Speckled-Face (Sheep)		Beulah Speckled-Face	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000438	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Beulah Speckled-Face	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000438																																															LBO:0000438	https://orcid.org/0000-0002-9178-3965																									
VBO:0017270	Bibrik (Sheep)		Bibrik	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000439	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bibrik	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000439																																															LBO:0000439	https://orcid.org/0000-0002-9178-3965																									
VBO:0017271	Biellese (Sheep)		Biellese	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000440	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Biellese	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000440																																															LBO:0000440	https://orcid.org/0000-0002-9178-3965																									
VBO:0017272	Bond (Sheep)		Bond	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000444	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Bond	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000444																																															LBO:0000444	https://orcid.org/0000-0002-9178-3965																									
VBO:0017273	Boreray (Sheep)		Boreray	Sheep		240514-128	https://github.com/monarch-initiative/vertebrate-breed-ontology/issues/128	NCBITaxon:9940		LBO:0000447	VBO:0400000		https://orcid.org/0000-0002-9178-3965	Boreray	http://purl.obolibrary.org/obo/vbo#most_common_name		LBO:0000447																																															LBO:0000447	https://orcid.org/0000-0002-9178-3965																									
