VBO id	Breed name	Country	updated name	breed label (breed name +country + parent)	Transboundary name =parents	Species =parents	parent labels	parent ID	source for parents	Other name(s) =synonym	exists_in_country, ISO3 Country code	wikidata link for the country exists_in_country	domestication status	description of origin
VBO:0014255	Black Welsh Mountain	Germany	Black Welsh Mountain, Germany; Sheep	Black Welsh Mountain-Germany [Black Welsh Mountain (Sheep)]	Black Welsh Mountain	Sheep	Black Welsh Mountain (Sheep)	VBO:0001335	https://www.fao.org/dad-is		TCD	wikidata:Q183	domestic	
VBO:0014256	Black Welsh Mountain	United Kingdom of Great Britain and Northern Ireland	Black Welsh Mountain, United Kingdom of Great Britain and Northern Ireland; Sheep	Black Welsh Mountain-United Kingdom of Great Britain and Northern Ireland [Black Welsh Mountain (Sheep)]	Black Welsh Mountain	Sheep	Black Welsh Mountain (Sheep)	VBO:0001335	https://www.fao.org/dad-is		DEU	wikidata:Q145		indigenous breed, coloured variety of Welsh Mountain
VBO:0014257	Black Welsh Mountain	Netherlands	Black Welsh Mountain, Netherlands; Sheep	Black Welsh Mountain-Netherlands [Black Welsh Mountain (Sheep)]	Black Welsh Mountain	Sheep	Black Welsh Mountain (Sheep)	VBO:0001335	https://www.fao.org/dad-is		GBR	wikidata:Q55	domestic	imported
VBO:0014258	Black Welsh Mountain	United States of America	Black Welsh Mountain, United States of America; Sheep	Black Welsh Mountain-United States of America [Black Welsh Mountain (Sheep)]	Black Welsh Mountain	Sheep	Black Welsh Mountain (Sheep)	VBO:0001335	https://www.fao.org/dad-is		NLD	wikidata:Q30	domestic	Wales, Britain
VBO:0014259	Manech Tête Noire	France	Manech Tête Noire, France; Sheep	Manech Tête Noire-France [Black-Face Manech (Sheep)]	Black-Face Manech	Sheep	Black-Face Manech (Sheep)	VBO:0001336	https://www.fao.org/dad-is	Black-Face Manech	USA	wikidata:Q142	domestic	indigenous breed
VBO:0014260	Blackface	Canada	Blackface, Canada; Sheep	Blackface-Canada [Blackface (Sheep)]	Blackface	Sheep	Blackface (Sheep)	VBO:0001337	https://www.fao.org/dad-is		FRA	wikidata:Q16	domestic	
VBO:0014261	Romnelet	Canada	Romnelet, Canada; Sheep	Romnelet-Canada [Blackface (Sheep)]	Blackface	Sheep	Blackface (Sheep)	VBO:0001337	https://www.fao.org/dad-is		CAN	wikidata:Q16		composite of Romney and Rambouillet
VBO:0014262	Blackface	Colombia	Blackface, Colombia; Sheep	Blackface-Colombia [Blackface (Sheep)]	Blackface	Sheep	Blackface (Sheep)	VBO:0001337	https://www.fao.org/dad-is		CAN	wikidata:Q739	domestic	imported; exotic
VBO:0014263	Blackface	France	Blackface, France; Sheep	Blackface-France [Blackface (Sheep)]	Blackface	Sheep	Blackface (Sheep)	VBO:0001337	https://www.fao.org/dad-is		COL	wikidata:Q142	domestic	imported from United Kingdom (1974)
VBO:0014264	Blackface	United Kingdom of Great Britain and Northern Ireland	Blackface, United Kingdom of Great Britain and Northern Ireland; Sheep	Blackface-United Kingdom of Great Britain and Northern Ireland [Blackface (Sheep)]	Blackface	Sheep	Blackface (Sheep)	VBO:0001337	https://www.fao.org/dad-is	Blackface (Scottish)	FRA	wikidata:Q145	domestic	indigenous breed
VBO:0014265	Blackfaced Mountain	Ireland	Blackfaced Mountain, Ireland; Sheep	Blackfaced Mountain-Ireland [Blackfaced Mountain (Sheep)]	Blackfaced Mountain	Sheep	Blackfaced Mountain (Sheep)	VBO:0001338	https://www.fao.org/dad-is	Blackface Mountain	GBR	wikidata:Q22890	domestic	indigenous breed
VBO:0014266	Persian	Angola	Persian, Angola; Sheep	Persian-Angola [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is	Persa	IRL	wikidata:Q916	domestic	imported; exotic
VBO:0014267	Blackhead Persian	Antigua and Barbuda	Blackhead Persian, Antigua and Barbuda; Sheep	Blackhead Persian-Antigua and Barbuda [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		AGO	wikidata:Q781	domestic	imported; exotic
VBO:0014268	Blackhead Persian	Botswana	Blackhead Persian, Botswana; Sheep	Blackhead Persian-Botswana [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		ATG	wikidata:Q963	domestic	
VBO:0014269	Persa Cabeza Negra	Colombia	Persa Cabeza Negra, Colombia; Sheep	Persa Cabeza Negra-Colombia [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		BWA	wikidata:Q739	domestic	imported; exotic
VBO:0014270	Blackhead Persian	Ghana	Blackhead Persian, Ghana; Sheep	Blackhead Persian-Ghana [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		COL	wikidata:Q117	domestic	
VBO:0014271	Persian	Indonesia	Persian, Indonesia; Sheep	Persian-Indonesia [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		GHA	wikidata:Q252	domestic	
VBO:0014272	Blackhead Persian	Kenya	Blackhead Persian, Kenya; Sheep	Blackhead Persian-Kenya [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		IDN	wikidata:Q114	domestic	
VBO:0014273	Blackhead Persian	Mozambique	Blackhead Persian, Mozambique; Sheep	Blackhead Persian-Mozambique [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		KEN	wikidata:Q1029	domestic	
VBO:0014274	Blackhead Persian	Mauritania	Blackhead Persian, Mauritania; Sheep	Blackhead Persian-Mauritania [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		MOZ	wikidata:Q1025	domestic	
VBO:0014275	Black Headed Persian	Namibia	Black Headed Persian, Namibia; Sheep	Black Headed Persian-Namibia [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		MRT	wikidata:Q1030	domestic	locally adapted breed
VBO:0014276	Blackhead Persian	Netherlands	Blackhead Persian, Netherlands; Sheep	Blackhead Persian-Netherlands [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		NAM	wikidata:Q55	domestic	
VBO:0014277	Blackhead Persian	Somalia	Blackhead Persian, Somalia; Sheep	Blackhead Persian-Somalia [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		NLD	wikidata:Q1045		
VBO:0014278	Blackhead Persian	Trinidad and Tobago	Blackhead Persian, Trinidad and Tobago; Sheep	Blackhead Persian-Trinidad and Tobago [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		SOM	wikidata:Q754	domestic	developed through natural selection from imports of parent stock dating back to the days of the slave trade
VBO:0014279	Blackhead Persian	United Republic of Tanzania	Blackhead Persian, United Republic of Tanzania; Sheep	Blackhead Persian-United Republic of Tanzania [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		TTO	wikidata:Q924	domestic	Blackhead Persian sheep were developed in South Africa using Persian sheep and their local sheep by crossbreeding and this dates to 1868 (http://www.helium.com/items/ sheep-breed-facts-blackhead-persian)
VBO:0014280	Persa Cabeza Negra	Venezuela (Bolivarian Republic of)	Persa Cabeza Negra, Venezuela (Bolivarian Republic of); Sheep	Persa Cabeza Negra-Venezuela (Bolivarian Republic of) [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		TZA	wikidata:Q717	domestic	locally adapted, related to the hair sheep of African origin brought initially by Colon from the island of Gomera
VBO:0014281	Blackhead Persian	South Africa	Blackhead Persian, South Africa; Sheep	Blackhead Persian-South Africa [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is	Swartkoppersie	VEN	wikidata:Q258	domestic	Blackhead Persian have been imported from Somalia in 1868. The first sheep were registered with the South African Studbook and Livestock Improvement Association in 1906, but registration was discontinued in 1930. A breed society was formed again in 1948.
VBO:0014282	Persian	South Africa	Persian, South Africa; Sheep	Persian-South Africa [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		ZAF	wikidata:Q258	domestic	indigenous breed
VBO:0014283	Blackhead Persian	Zimbabwe	Blackhead Persian, Zimbabwe; Sheep	Blackhead Persian-Zimbabwe [Blackhead Persian (Sheep)]	Blackhead Persian	Sheep	Blackhead Persian (Sheep)	VBO:0001339	https://www.fao.org/dad-is		ZAF	wikidata:Q954	domestic	imported; exotic
VBO:0014284	Blanc du Massif Central	France	Blanc du Massif Central, France; Sheep	Blanc du Massif Central-France [Blanc Du Massif Central (Sheep)]	Blanc Du Massif Central	Sheep	Blanc Du Massif Central (Sheep)	VBO:0001340	https://www.fao.org/dad-is		ZWE	wikidata:Q142	domestic	composite of a local breed, Lacaune, Berrichon de l'Indre
VBO:0014285	Biała Masywu Centralnego	Poland	Biała Masywu Centralnego, Poland; Sheep	Biała Masywu Centralnego-Poland [Blanc Du Massif Central (Sheep)]	Blanc Du Massif Central	Sheep	Blanc Du Massif Central (Sheep)	VBO:0001340	https://www.fao.org/dad-is		FRA	wikidata:Q36	domestic	
VBO:0014286	Bleu Du Maine	Belgium	Bleu Du Maine, Belgium; Sheep	Bleu Du Maine-Belgium [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is		POL	wikidata:Q31	domestic	imported from France
VBO:0014287	Bleu du Maine	France	Bleu du Maine, France; Sheep	Bleu du Maine-France [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is	Bluefaced Main	BEL	wikidata:Q142	domestic	composite of local breed and Bluefaced Leicester
VBO:0014288	Bleu du Maine	United Kingdom of Great Britain and Northern Ireland	Bleu du Maine, United Kingdom of Great Britain and Northern Ireland; Sheep	Bleu du Maine-United Kingdom of Great Britain and Northern Ireland [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is		FRA	wikidata:Q145	domestic	composite of Wensleydale x Bleu du Maine (France)
VBO:0014289	Bleu du Maine	Ireland	Bleu du Maine, Ireland; Sheep	Bleu du Maine-Ireland [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is		GBR	wikidata:Q22890	domestic	in 1988 from Bleu du Maine (United Kingdom): in 1989 from Blue du Maine (France); composite of Leicester Longwool, Wensleydale and Choletais
VBO:0014290	Bleu du Maine	Netherlands	Bleu du Maine, Netherlands; Sheep	Bleu du Maine-Netherlands [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is		IRL	wikidata:Q55	domestic	imported
VBO:0014291	Noire du Maine	Netherlands	Noire du Maine, Netherlands; Sheep	Noire du Maine-Netherlands [Bleu Du Maine (Sheep)]	Bleu Du Maine	Sheep	Bleu Du Maine (Sheep)	VBO:0001341	https://www.fao.org/dad-is		NLD	wikidata:Q55		imported
VBO:0014292	Blinkhaar Ronderib Afrikaner	South Africa	Blinkhaar Ronderib Afrikaner, South Africa; Sheep	Blinkhaar Ronderib Afrikaner-South Africa [Blinkhaar Afrikaner (Sheep)]	Blinkhaar Afrikaner	Sheep	Blinkhaar Afrikaner (Sheep)	VBO:0001342	https://www.fao.org/dad-is	Ronderib Afrikaner	NLD	wikidata:Q258		It is believed that Blinkhaar Ronderib Afrikaner sheep are descendants of a breed which migrated down the length of Africa with nomadic owners and arrived at the northern borders of South Africa with Khoi-khoi pasturalists circa 200 AD.
VBO:0014293	Blauwe Texelaar	Belgium	Blauwe Texelaar, Belgium; Sheep	Blauwe Texelaar-Belgium [Blue Texel (Sheep)]	Blue Texel	Sheep	Blue Texel (Sheep)	VBO:0001343	https://www.fao.org/dad-is		ZAF	wikidata:Q31	domestic	imported; exotic
VBO:0014294	Blaue Texel	Germany	Blaue Texel, Germany; Sheep	Blaue Texel-Germany [Blue Texel (Sheep)]	Blue Texel	Sheep	Blue Texel (Sheep)	VBO:0001343	https://www.fao.org/dad-is		BEL	wikidata:Q183	domestic	
VBO:0014295	Blauwe Texelaar	Netherlands	Blauwe Texelaar, Netherlands; Sheep	Blauwe Texelaar-Netherlands [Blue Texel (Sheep)]	Blue Texel	Sheep	Blue Texel (Sheep)	VBO:0001343	https://www.fao.org/dad-is		DEU	wikidata:Q55		indigenous breed. By accident generated since in 1968 the first Blue Texel was born.
VBO:0014296	Bluefaced Leicester	Canada	Bluefaced Leicester, Canada; Sheep	Bluefaced Leicester-Canada [Bluefaced Leicester (Sheep)]	Bluefaced Leicester	Sheep	Bluefaced Leicester (Sheep)	VBO:0001344	https://www.fao.org/dad-is		NLD	wikidata:Q16	domestic	
VBO:0014297	Bluefaced Leicester	United Kingdom of Great Britain and Northern Ireland	Bluefaced Leicester, United Kingdom of Great Britain and Northern Ireland; Sheep	Bluefaced Leicester-United Kingdom of Great Britain and Northern Ireland [Bluefaced Leicester (Sheep)]	Bluefaced Leicester	Sheep	Bluefaced Leicester (Sheep)	VBO:0001344	https://www.fao.org/dad-is		CAN	wikidata:Q145		local breed descended from Bakewell's Dishley Leicester
VBO:0014298	Bluefaced Leicester	Ireland	Bluefaced Leicester, Ireland; Sheep	Bluefaced Leicester-Ireland [Bluefaced Leicester (Sheep)]	Bluefaced Leicester	Sheep	Bluefaced Leicester (Sheep)	VBO:0001344	https://www.fao.org/dad-is		GBR	wikidata:Q22890	domestic	imported from United Kingdom; composite of English Longwool and Border Leicester (United Kingdom)
VBO:0014299	Bluefaced Leicester	Netherlands	Bluefaced Leicester, Netherlands; Sheep	Bluefaced Leicester-Netherlands [Bluefaced Leicester (Sheep)]	Bluefaced Leicester	Sheep	Bluefaced Leicester (Sheep)	VBO:0001344	https://www.fao.org/dad-is		IRL	wikidata:Q55	domestic	imported
VBO:0014300	Blueface Leicester	United States of America	Blueface Leicester, United States of America; Sheep	Blueface Leicester-United States of America [Bluefaced Leicester (Sheep)]	Bluefaced Leicester	Sheep	Bluefaced Leicester (Sheep)	VBO:0001344	https://www.fao.org/dad-is		NLD	wikidata:Q30		Hexham in Northumberland, England
VBO:0014301	Booroola	Poland	Booroola, Poland; Sheep	Booroola-Poland [Booroola (Sheep)]	Booroola	Sheep	Booroola (Sheep)	VBO:0001345	https://www.fao.org/dad-is		USA	wikidata:Q36	domestic	exotic; imported
VBO:0014302	Booroola Merino	Australia	Booroola Merino, Australia; Sheep	Booroola Merino-Australia [Booroola Merino (Sheep)]	Booroola Merino	Sheep	Booroola Merino (Sheep)	VBO:0001346	https://www.fao.org/dad-is	High-Fertility Merino	POL	wikidata:Q408	domestic	strain of medium-wooled Non-Peppin (MNP) Australian Merino carrying gene for prolificacy, selected (on females only) by Seears brothers at Booroola, Cooma, NSW since 1945 and by CSIRO (on males and females) since 1958, this strain is distinguished from normal MNP bloodlines by its exceptional prolificacy and certain related aspects of reproductive biology
VBO:0014303	Booroola-Schaf	Germany	Booroola-Schaf, Germany; Sheep	Booroola-Schaf-Germany [Booroola Merino (Sheep)]	Booroola Merino	Sheep	Booroola Merino (Sheep)	VBO:0001346	https://www.fao.org/dad-is		AUS	wikidata:Q183	domestic	imported
VBO:0014304	Booroola Merino	New Zealand	Booroola Merino, New Zealand; Sheep	Booroola Merino-New Zealand [Booroola Merino (Sheep)]	Booroola Merino	Sheep	Booroola Merino (Sheep)	VBO:0001346	https://www.fao.org/dad-is	High-Fertility Merino	DEU	wikidata:Q664	domestic	strain of medium non-Peppin Australian Merino, selected from 1945 onwards
VBO:0014305	Border Leicester	Australia	Border Leicester, Australia; Sheep	Border Leicester-Australia [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		NZL	wikidata:Q408	domestic	imported from Leicestershire, United Kingdom
VBO:0014306	Border Leicester	Brazil	Border Leicester, Brazil; Sheep	Border Leicester-Brazil [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		AUS	wikidata:Q155	domestic	imported, orgin Scotland.
VBO:0014307	Border Leceister	Canada	Border Leceister, Canada; Sheep	Border Leceister-Canada [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		BRA	wikidata:Q16	domestic	
VBO:0014308	Border Leicester	Chile	Border Leicester, Chile; Sheep	Border Leicester-Chile [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		CAN	wikidata:Q298		recently introduced; exotic
VBO:0014309	Border Leicester	Colombia	Border Leicester, Colombia; Sheep	Border Leicester-Colombia [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		CHL	wikidata:Q739	domestic	imported; exotic
VBO:0014310	Border Leicester	United Kingdom of Great Britain and Northern Ireland	Border Leicester, United Kingdom of Great Britain and Northern Ireland; Sheep	Border Leicester-United Kingdom of Great Britain and Northern Ireland [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		COL	wikidata:Q145	domestic	local breed originated in Dishley, Leicester
VBO:0014311	Border Leicester	Netherlands	Border Leicester, Netherlands; Sheep	Border Leicester-Netherlands [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		GBR	wikidata:Q55	domestic	
VBO:0014312	Border Leicester	Nepal	Border Leicester, Nepal; Sheep	Border Leicester-Nepal [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		NLD	wikidata:Q837		recently introduced; exotic
VBO:0014313	Border Leicester	Philippines	Border Leicester, Philippines; Sheep	Border Leicester-Philippines [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		NPL	wikidata:Q928	domestic	recently imported primarily from USA and Australia
VBO:0014314	Border Leicester	Paraguay	Border Leicester, Paraguay; Sheep	Border Leicester-Paraguay [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		PHL	wikidata:Q733	domestic	
VBO:0014315	Border Leicester	Romania	Border Leicester, Romania; Sheep	Border Leicester-Romania [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		PRY	wikidata:Q218	domestic	recently introduced; exotic
VBO:0014316	Border Leicester	Uruguay	Border Leicester, Uruguay; Sheep	Border Leicester-Uruguay [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		ROU	wikidata:Q77	domestic	
VBO:0014317	Border Leicester	United States of America	Border Leicester, United States of America; Sheep	Border Leicester-United States of America [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		URY	wikidata:Q30		Leicestershire, England; Cheviot x Leicester
VBO:0014318	Border Leicester	South Africa	Border Leicester, South Africa; Sheep	Border Leicester-South Africa [Border Leicester (Sheep)]	Border Leicester	Sheep	Border Leicester (Sheep)	VBO:0001347	https://www.fao.org/dad-is		USA	wikidata:Q258	domestic	
VBO:0014319	Bornu	Cameroon	Bornu, Cameroon; Sheep	Bornu-Cameroon [Bornu (Sheep)]	Bornu	Sheep	Bornu (Sheep)	VBO:0001348	https://www.fao.org/dad-is	Balandji|Balani|Balemi|Balonndi|Bellani|Weiladjo|White Bororo|Balami	ZAF	wikidata:Q1009	domestic	variety of Fulani
VBO:0014320	Bornu	Nigeria	Bornu, Nigeria; Sheep	Bornu-Nigeria [Bornu (Sheep)]	Bornu	Sheep	Bornu (Sheep)	VBO:0001348	https://www.fao.org/dad-is	Balandji|Balani|Balemi|Balonndi|Bellani|Weiladjo|White Bororo|Balami	CMR	wikidata:Q1033	domestic	variety of Fulani
VBO:0014321	Bornu	Chad	Bornu, Chad; Sheep	Bornu-Chad [Bornu (Sheep)]	Bornu	Sheep	Bornu (Sheep)	VBO:0001348	https://www.fao.org/dad-is	Balandji|Balani|Balemi|Balonndi|Bellani|Fellata|Weiladjo|White Bororo|Balami	NGA	wikidata:Q657	domestic	variety of Fulani
VBO:0014322	Boulonnaise	France	Boulonnaise, France; Sheep	Boulonnaise-France [Boulonnais (Sheep)]	Boulonnais	Sheep	Boulonnais (Sheep)	VBO:0001349	https://www.fao.org/dad-is	Mouton Boulonnais	TCD	wikidata:Q142	domestic	composite of a local breed, Leicester, New Kent and Dishley-Merino
VBO:0014323	bovška ovca	Slovenia	bovška ovca, Slovenia; Sheep	bovška ovca-Slovenia [Bovška ovca (Sheep)]	Bovška ovca	Sheep	Bovška ovca (Sheep)	VBO:0001350	https://www.fao.org/dad-is	Trentarka|Bovec|Bovska ovca	FRA	wikidata:Q215	domestic	Slovenian autohtonous breed. The roots of Bovec sheep probably reach back to the primary white sheep, which was bred in the Alps (Novak, 1970). The same source quotes that Bovec sheep originates from crossing milk and wool sheep. Bleiweis (1871) mentioned the Tarvisio sheep at this region. Pirc (1922) cited that Tolmin and Bovec sheep are descendants of the ancient peat sheep.
